status,run_dir,run_name,run_group,c3,d4,lhe_file,mg5_generated_events,herwig_input,herwig_run,herwig_output_root,herwig_output_var_root,nevents,seed,reason
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.5_0.0,HW-run_gg_4h_2_0.5_0.0,2,0.5,0.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.5_0.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.5_0.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.5_0.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.5_0.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.5_0.0_var.smearCMS.root,10000,65762232,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.5_100.0,HW-run_gg_4h_2_0.5_100.0,2,0.5,100.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.5_100.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.5_100.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.5_100.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.5_100.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.5_100.0_var.smearCMS.root,10000,85745682,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.5_70.7107,HW-run_gg_4h_2_0.5_70.7107,2,0.5,70.7107,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.5_70.7107/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.5_70.7107.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.5_70.7107.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.5_70.7107.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.5_70.7107_var.smearCMS.root,10000,114059264,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.707107_0.0,HW-run_gg_4h_2_0.707107_0.0,2,0.707107,0.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.707107_0.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.707107_0.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.707107_0.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.707107_0.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.707107_0.0_var.smearCMS.root,10000,54274935,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.866025_-100.0,HW-run_gg_4h_2_0.866025_-100.0,2,0.866025,-100.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.866025_-100.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.866025_-100.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.866025_-100.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.866025_-100.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.866025_-100.0_var.smearCMS.root,10000,70759340,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.866025_-70.7107,HW-run_gg_4h_2_0.866025_-70.7107,2,0.866025,-70.7107,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.866025_-70.7107/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.866025_-70.7107.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.866025_-70.7107.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.866025_-70.7107.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.866025_-70.7107_var.smearCMS.root,10000,103261968,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.866025_0.0,HW-run_gg_4h_2_0.866025_0.0,2,0.866025,0.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.866025_0.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.866025_0.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.866025_0.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.866025_0.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.866025_0.0_var.smearCMS.root,10000,53494684,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.866025_100.0,HW-run_gg_4h_2_0.866025_100.0,2,0.866025,100.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.866025_100.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.866025_100.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.866025_100.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.866025_100.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.866025_100.0_var.smearCMS.root,10000,84956864,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.866025_70.7107,HW-run_gg_4h_2_0.866025_70.7107,2,0.866025,70.7107,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.866025_70.7107/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.866025_70.7107.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.866025_70.7107.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.866025_70.7107.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.866025_70.7107_var.smearCMS.root,10000,113634514,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.965926_0.0,HW-run_gg_4h_2_0.965926_0.0,2,0.965926,0.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_0.965926_0.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.965926_0.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_0.965926_0.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.965926_0.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_0.965926_0.0_var.smearCMS.root,10000,129975339,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_1.0_-100.0,HW-run_gg_4h_2_1.0_-100.0,2,1.0,-100.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_1.0_-100.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_1.0_-100.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_1.0_-100.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_1.0_-100.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_1.0_-100.0_var.smearCMS.root,10000,39313127,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_1.0_-70.7107,HW-run_gg_4h_2_1.0_-70.7107,2,1.0,-70.7107,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_1.0_-70.7107/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_1.0_-70.7107.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_1.0_-70.7107.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_1.0_-70.7107.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_1.0_-70.7107_var.smearCMS.root,10000,46317113,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_1.0_0.0,HW-run_gg_4h_2_1.0_0.0,2,1.0,0.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_1.0_0.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_1.0_0.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_1.0_0.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_1.0_0.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_1.0_0.0_var.smearCMS.root,10000,122506666,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_1.0_100.0,HW-run_gg_4h_2_1.0_100.0,2,1.0,100.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_1.0_100.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_1.0_100.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_1.0_100.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_1.0_100.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_1.0_100.0_var.smearCMS.root,10000,38246309,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_1.0_70.7107,HW-run_gg_4h_2_1.0_70.7107,2,1.0,70.7107,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_2_1.0_70.7107/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_1.0_70.7107.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_2_1.0_70.7107.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_1.0_70.7107.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_2_1.0_70.7107_var.smearCMS.root,10000,38779583,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_-15.0_0.0,HW-run_gg_4h_3_-15.0_0.0,3,-15.0,0.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_-15.0_0.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_-15.0_0.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_-15.0_0.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_-15.0_0.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_-15.0_0.0_var.smearCMS.root,10000,81869876,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_-21.2132_-700.0,HW-run_gg_4h_3_-21.2132_-700.0,3,-21.2132,-700.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_-21.2132_-700.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_-21.2132_-700.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_-21.2132_-700.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_-21.2132_-700.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_-21.2132_-700.0_var.smearCMS.root,10000,100098445,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_-21.2132_700.0,HW-run_gg_4h_3_-21.2132_700.0,3,-21.2132,700.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_-21.2132_700.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_-21.2132_700.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_-21.2132_700.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_-21.2132_700.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_-21.2132_700.0_var.smearCMS.root,10000,77399165,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_-25.9808_0.0,HW-run_gg_4h_3_-25.9808_0.0,3,-25.9808,0.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_-25.9808_0.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_-25.9808_0.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_-25.9808_0.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_-25.9808_0.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_-25.9808_0.0_var.smearCMS.root,10000,43772004,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_-30.0_-700.0,HW-run_gg_4h_3_-30.0_-700.0,3,-30.0,-700.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_-30.0_-700.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_-30.0_-700.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_-30.0_-700.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_-30.0_-700.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_-30.0_-700.0_var.smearCMS.root,10000,95096794,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_-30.0_0.0,HW-run_gg_4h_3_-30.0_0.0,3,-30.0,0.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_-30.0_0.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_-30.0_0.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_-30.0_0.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_-30.0_0.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_-30.0_0.0_var.smearCMS.root,10000,118738956,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_-30.0_700.0,HW-run_gg_4h_3_-30.0_700.0,3,-30.0,700.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_-30.0_700.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_-30.0_700.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_-30.0_700.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_-30.0_700.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_-30.0_700.0_var.smearCMS.root,10000,123049012,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_0.0_-700.0,HW-run_gg_4h_3_0.0_-700.0,3,0.0,-700.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_0.0_-700.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_0.0_-700.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_0.0_-700.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_0.0_-700.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_0.0_-700.0_var.smearCMS.root,10000,75227349,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_0.0_0.0,HW-run_gg_4h_3_0.0_0.0,3,0.0,0.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_0.0_0.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_0.0_0.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_0.0_0.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_0.0_0.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_0.0_0.0_var.smearCMS.root,10000,45012985,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_0.0_700.0,HW-run_gg_4h_3_0.0_700.0,3,0.0,700.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_0.0_700.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_0.0_700.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_0.0_700.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_0.0_700.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_0.0_700.0_var.smearCMS.root,10000,31866559,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_15.0_0.0,HW-run_gg_4h_3_15.0_0.0,3,15.0,0.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_15.0_0.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_15.0_0.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_15.0_0.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_15.0_0.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_15.0_0.0_var.smearCMS.root,10000,127059150,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_21.2132_-700.0,HW-run_gg_4h_3_21.2132_-700.0,3,21.2132,-700.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_21.2132_-700.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_21.2132_-700.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_21.2132_-700.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_21.2132_-700.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_21.2132_-700.0_var.smearCMS.root,10000,101552894,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_21.2132_700.0,HW-run_gg_4h_3_21.2132_700.0,3,21.2132,700.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_21.2132_700.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_21.2132_700.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_21.2132_700.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_21.2132_700.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_21.2132_700.0_var.smearCMS.root,10000,31797434,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_25.9808_0.0,HW-run_gg_4h_3_25.9808_0.0,3,25.9808,0.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_25.9808_0.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_25.9808_0.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_25.9808_0.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_25.9808_0.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_25.9808_0.0_var.smearCMS.root,10000,52320427,MG5 banner generated_events is not 10000
skipped_nonmatching_events,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_30.0_-700.0,HW-run_gg_4h_3_30.0_-700.0,3,30.0,-700.0,/mnt/ssd2/Projects/4H/MG5_aMC_v3_5_15/gg_4h_c3d4/Events/run_gg_4h_3_30.0_-700.0/unweighted_events.lhe.gz,1,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_30.0_-700.0.in,HerwigSignalPoints/c3d4_10k/HW-run_gg_4h_3_30.0_-700.0.run,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_30.0_-700.0.root,HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_3_30.0_-700.0_var.smearCMS.root,10000,65899594,MG5 banner generated_events is not 10000
